YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2019	6	NH	Electric Generators, Electric Utilities	Coal	35383
2019	6	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	29820
2019	6	NH	Electric Generators, Electric Utilities	Natural Gas	245
2019	6	NH	Electric Generators, Electric Utilities	Petroleum	688
2019	6	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	6	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	10402
2019	7	NH	Total Electric Power Industry	Total	1855005
2019	7	NH	Total Electric Power Industry	Coal	34339
2019	7	NH	Total Electric Power Industry	Hydroelectric Conventional	121157
2019	7	NH	Total Electric Power Industry	Natural Gas	601598
2019	7	NH	Total Electric Power Industry	Nuclear	927354
2019	7	NH	Total Electric Power Industry	Other	5036
2019	7	NH	Total Electric Power Industry	Petroleum	2793
2019	7	NH	Total Electric Power Industry	Other Biomass	9133
2019	7	NH	Total Electric Power Industry	Wind	30866
2019	7	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	122730
2019	7	NH	Combined Heat and Power, Industrial Power	Total	2527
2019	7	NH	Combined Heat and Power, Industrial Power	Natural Gas	2527
2019	7	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	7	NH	Combined Heat and Power, Commercial Power	Total	3163
2019	7	NH	Combined Heat and Power, Commercial Power	Natural Gas	1463
2019	7	NH	Combined Heat and Power, Commercial Power	Petroleum	551
2019	7	NH	Combined Heat and Power, Commercial Power	Other Biomass	1148
2019	7	NH	Electric Generators, Independent Power Producers	Total	1752241
2019	7	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	90586
2019	7	NH	Electric Generators, Independent Power Producers	Natural Gas	594764
2019	7	NH	Electric Generators, Independent Power Producers	Nuclear	927354
2019	7	NH	Electric Generators, Independent Power Producers	Other	5036
2019	7	NH	Electric Generators, Independent Power Producers	Petroleum	42
2019	7	NH	Electric Generators, Independent Power Producers	Other Biomass	7984
2019	7	NH	Electric Generators, Independent Power Producers	Wind	30866
2019	7	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	95608
2019	7	NH	Electric Generators, Electric Utilities	Total	97074
2019	7	NH	Electric Generators, Electric Utilities	Coal	34339
2019	7	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	30570
2019	7	NH	Electric Generators, Electric Utilities	Natural Gas	2843
2019	7	NH	Electric Generators, Electric Utilities	Petroleum	2199
2019	7	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	7	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	27122
2019	8	NH	Total Electric Power Industry	Total	1710907
2019	8	NH	Total Electric Power Industry	Coal	15620
2019	8	NH	Total Electric Power Industry	Hydroelectric Conventional	55097
2019	8	NH	Total Electric Power Industry	Natural Gas	547134
2019	8	NH	Total Electric Power Industry	Nuclear	926201
2019	8	NH	Total Electric Power Industry	Other	5005
2019	8	NH	Total Electric Power Industry	Petroleum	874
2019	8	NH	Total Electric Power Industry	Other Biomass	11896
2019	8	NH	Total Electric Power Industry	Wind	25239
2019	8	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	123841
2019	8	NH	Combined Heat and Power, Industrial Power	Total	2581
2019	8	NH	Combined Heat and Power, Industrial Power	Natural Gas	2581
2019	8	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	8	NH	Combined Heat and Power, Commercial Power	Total	5483
2019	8	NH	Combined Heat and Power, Commercial Power	Natural Gas	1062
2019	8	NH	Combined Heat and Power, Commercial Power	Petroleum	494
2019	8	NH	Combined Heat and Power, Commercial Power	Other Biomass	3927
2019	8	NH	Electric Generators, Independent Power Producers	Total	1632636
2019	8	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	26945
2019	8	NH	Electric Generators, Independent Power Producers	Natural Gas	543451
2019	8	NH	Electric Generators, Independent Power Producers	Nuclear	926201
2019	8	NH	Electric Generators, Independent Power Producers	Other	5005
2019	8	NH	Electric Generators, Independent Power Producers	Petroleum	40
2019	8	NH	Electric Generators, Independent Power Producers	Other Biomass	7969
2019	8	NH	Electric Generators, Independent Power Producers	Wind	25239
2019	8	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	97786
2019	8	NH	Electric Generators, Electric Utilities	Total	70207
2019	8	NH	Electric Generators, Electric Utilities	Coal	15620
2019	8	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	28151
2019	8	NH	Electric Generators, Electric Utilities	Natural Gas	41
2019	8	NH	Electric Generators, Electric Utilities	Petroleum	340
2019	8	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	8	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	26055
2019	9	NH	Total Electric Power Industry	Total	1415552
2019	9	NH	Total Electric Power Industry	Coal	12338
2019	9	NH	Total Electric Power Industry	Hydroelectric Conventional	43864
2019	9	NH	Total Electric Power Industry	Natural Gas	318404
2019	9	NH	Total Electric Power Industry	Nuclear	894269
2019	9	NH	Total Electric Power Industry	Other	4343
2019	9	NH	Total Electric Power Industry	Petroleum	780
2019	9	NH	Total Electric Power Industry	Other Biomass	11248
2019	9	NH	Total Electric Power Industry	Wind	28794
2019	9	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	101513
2019	9	NH	Combined Heat and Power, Industrial Power	Total	2529
2019	9	NH	Combined Heat and Power, Industrial Power	Natural Gas	2529
2019	9	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	9	NH	Combined Heat and Power, Commercial Power	Total	5413
2019	9	NH	Combined Heat and Power, Commercial Power	Natural Gas	823
2019	9	NH	Combined Heat and Power, Commercial Power	Petroleum	594
2019	9	NH	Combined Heat and Power, Commercial Power	Other Biomass	3996
2019	9	NH	Electric Generators, Independent Power Producers	Total	1358145
2019	9	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	18553
2019	9	NH	Electric Generators, Independent Power Producers	Natural Gas	314487
2019	9	NH	Electric Generators, Independent Power Producers	Nuclear	894269
2019	9	NH	Electric Generators, Independent Power Producers	Other	4343
2019	9	NH	Electric Generators, Independent Power Producers	Petroleum	28
2019	9	NH	Electric Generators, Independent Power Producers	Other Biomass	7252
2019	9	NH	Electric Generators, Independent Power Producers	Wind	28794
2019	9	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	90419
2019	9	NH	Electric Generators, Electric Utilities	Total	49465
2019	9	NH	Electric Generators, Electric Utilities	Coal	12338
2019	9	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	25311
2019	9	NH	Electric Generators, Electric Utilities	Natural Gas	564
2019	9	NH	Electric Generators, Electric Utilities	Petroleum	158
2019	9	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	9	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	11094
2019	10	NH	Total Electric Power Industry	Total	1603147
2019	10	NH	Total Electric Power Industry	Coal	6477
2019	10	NH	Total Electric Power Industry	Hydroelectric Conventional	44151
2019	10	NH	Total Electric Power Industry	Natural Gas	491893
2019	10	NH	Total Electric Power Industry	Nuclear	926621
2019	10	NH	Total Electric Power Industry	Other	4582
2019	10	NH	Total Electric Power Industry	Petroleum	1746
2019	10	NH	Total Electric Power Industry	Other Biomass	11646
2019	10	NH	Total Electric Power Industry	Wind	34167
2019	10	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	81863
2019	10	NH	Combined Heat and Power, Industrial Power	Total	2561
2019	10	NH	Combined Heat and Power, Industrial Power	Natural Gas	2561
2019	10	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	10	NH	Combined Heat and Power, Commercial Power	Total	6036
2019	10	NH	Combined Heat and Power, Commercial Power	Natural Gas	895
2019	10	NH	Combined Heat and Power, Commercial Power	Petroleum	1045
2019	10	NH	Combined Heat and Power, Commercial Power	Other Biomass	4096
2019	10	NH	Electric Generators, Independent Power Producers	Total	1561496
2019	10	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	18795
2019	10	NH	Electric Generators, Independent Power Producers	Natural Gas	488313
2019	10	NH	Electric Generators, Independent Power Producers	Nuclear	926621
2019	10	NH	Electric Generators, Independent Power Producers	Other	4582
2019	10	NH	Electric Generators, Independent Power Producers	Petroleum	21
2019	10	NH	Electric Generators, Independent Power Producers	Other Biomass	7551
2019	10	NH	Electric Generators, Independent Power Producers	Wind	34167
2019	10	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	81446
2019	10	NH	Electric Generators, Electric Utilities	Total	33054
2019	10	NH	Electric Generators, Electric Utilities	Coal	6477
2019	10	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	25355
2019	10	NH	Electric Generators, Electric Utilities	Natural Gas	124
2019	10	NH	Electric Generators, Electric Utilities	Petroleum	680
2019	10	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	10	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	417
2019	11	NH	Total Electric Power Industry	Total	1370754
2019	11	NH	Total Electric Power Industry	Coal	20632
2019	11	NH	Total Electric Power Industry	Hydroelectric Conventional	98621
2019	11	NH	Total Electric Power Industry	Natural Gas	233316
2019	11	NH	Total Electric Power Industry	Nuclear	885497
2019	11	NH	Total Electric Power Industry	Other	4959
2019	11	NH	Total Electric Power Industry	Petroleum	3478
2019	11	NH	Total Electric Power Industry	Other Biomass	11858
2019	11	NH	Total Electric Power Industry	Wind	30903
2019	11	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	81490
2019	11	NH	Combined Heat and Power, Industrial Power	Total	2556
2019	11	NH	Combined Heat and Power, Industrial Power	Natural Gas	2556
2019	11	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	11	NH	Combined Heat and Power, Commercial Power	Total	6639
2019	11	NH	Combined Heat and Power, Commercial Power	Natural Gas	1037
2019	11	NH	Combined Heat and Power, Commercial Power	Petroleum	1472
2019	11	NH	Combined Heat and Power, Commercial Power	Other Biomass	4130
2019	11	NH	Electric Generators, Independent Power Producers	Total	1301128
2019	11	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	69682
2019	11	NH	Electric Generators, Independent Power Producers	Natural Gas	229569
2019	11	NH	Electric Generators, Independent Power Producers	Nuclear	885497
2019	11	NH	Electric Generators, Independent Power Producers	Other	4959
2019	11	NH	Electric Generators, Independent Power Producers	Petroleum	1293
2019	11	NH	Electric Generators, Independent Power Producers	Other Biomass	7728
2019	11	NH	Electric Generators, Independent Power Producers	Wind	30903
2019	11	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	71498
2019	11	NH	Electric Generators, Electric Utilities	Total	60431
2019	11	NH	Electric Generators, Electric Utilities	Coal	20632
2019	11	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	28939
2019	11	NH	Electric Generators, Electric Utilities	Natural Gas	154
2019	11	NH	Electric Generators, Electric Utilities	Petroleum	713
2019	11	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	11	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	9992
2019	12	NH	Total Electric Power Industry	Total	1535531
2019	12	NH	Total Electric Power Industry	Coal	46940
2019	12	NH	Total Electric Power Industry	Hydroelectric Conventional	122155
2019	12	NH	Total Electric Power Industry	Natural Gas	273200
2019	12	NH	Total Electric Power Industry	Nuclear	928050
2019	12	NH	Total Electric Power Industry	Other	4828
2019	12	NH	Total Electric Power Industry	Petroleum	6186
2019	12	NH	Total Electric Power Industry	Other Biomass	7775
2019	12	NH	Total Electric Power Industry	Wind	40005
2019	12	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	106391
2019	12	NH	Combined Heat and Power, Industrial Power	Total	2453
2019	12	NH	Combined Heat and Power, Industrial Power	Natural Gas	2453
2019	12	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	12	NH	Combined Heat and Power, Commercial Power	Total	1808
2019	12	NH	Combined Heat and Power, Commercial Power	Natural Gas	151
2019	12	NH	Combined Heat and Power, Commercial Power	Petroleum	1632
2019	12	NH	Combined Heat and Power, Commercial Power	Other Biomass	25
2019	12	NH	Electric Generators, Independent Power Producers	Total	1421849
2019	12	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	88209
2019	12	NH	Electric Generators, Independent Power Producers	Natural Gas	269748
2019	12	NH	Electric Generators, Independent Power Producers	Nuclear	928050
2019	12	NH	Electric Generators, Independent Power Producers	Other	4828
2019	12	NH	Electric Generators, Independent Power Producers	Petroleum	4242
2019	12	NH	Electric Generators, Independent Power Producers	Other Biomass	7750
2019	12	NH	Electric Generators, Independent Power Producers	Wind	40005
2019	12	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	79018
2019	12	NH	Electric Generators, Electric Utilities	Total	109421
2019	12	NH	Electric Generators, Electric Utilities	Coal	46940
2019	12	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	33946
2019	12	NH	Electric Generators, Electric Utilities	Natural Gas	849
2019	12	NH	Electric Generators, Electric Utilities	Petroleum	313
2019	12	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	12	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	27373
